Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000035992,Fnip1,Gene Expression,0.03640355483180432,1.6786572132332367e-13,3.1774850011735587e-13,6494,1.2966423829929443,2863
ENSMUSG00000001014,Icam4,Gene Expression,0.036399630272360615,1.1590728377086634e-13,2.2008400463998952e-13,150,0.026844511367327652,141
ENSMUSG00000024776,Stambpl1,Gene Expression,0.03639268244100814,1.6830981053317373e-13,3.185536309367428e-13,2399,0.4645642712756938,1604
ENSMUSG00000021900,Btd,Gene Expression,0.036371940833057725,1.7186252421197423e-13,3.252415037358203e-13,1949,0.47884574670776764,1386
ENSMUSG00000067341,H2-Eb2,Gene Expression,0.03634465703850489,1.354472090042691e-14,2.6264335599527332e-14,20,0.004261737786343638,19
ENSMUSG00000043999,Gpr75,Gene Expression,0.03633545184118617,1.8141044222375058e-13,3.43234049078285e-13,1430,0.26296656441783417,1079
ENSMUSG00000028256,Odf2l,Gene Expression,0.03632816805480568,1.858513343222512e-13,3.51518969712877e-13,2428,0.46553538551247636,1650
ENSMUSG00000034427,Myo15b,Gene Expression,0.03631675789663458,8.08242361927114e-14,1.5412276944174424e-13,81,0.017606712642111534,79
ENSMUSG00000027193,Api5,Gene Expression,0.03630739070389738,1.9406698470447736e-13,3.669355512799451e-13,10335,2.0042919658724663,3348
ENSMUSG00000049904,Tmem17,Gene Expression,0.036304571394328335,1.8540724511240114e-13,3.5071804500563036e-13,985,0.1767188580753923,797
ENSMUSG00000056612,Ppp1r14b,Gene Expression,0.0363018950160278,1.9473311851925246e-13,3.6815410394730876e-13,3963,0.9421013602543481,2354
ENSMUSG00000028763,Hspg2,Gene Expression,0.03627636370140078,1.6231460620019789e-13,3.073436199388397e-13,294,0.08078721975389536,251
ENSMUSG00000029681,Bcl7b,Gene Expression,0.03627599191525871,2.036149027162537e-13,3.847316714507426e-13,6920,1.349866917102504,2906
ENSMUSG00000037993,Dhx38,Gene Expression,0.036275831572594126,2.0339285811132868e-13,3.843548418206075e-13,5264,1.029122232198921,2607
ENSMUSG00000047642,D930020B18Rik,Gene Expression,0.03627125843662683,1.1546319456101628e-13,2.192652643445598e-13,145,0.0261326273582525,134
ENSMUSG00000006736,Tspan31,Gene Expression,0.03626736191516176,2.0605739337042905e-13,3.8930349811165417e-13,6649,1.3599051008921221,2929
ENSMUSG00000025083,Afap1l2,Gene Expression,0.03624863172719636,1.9673151996357774e-13,3.7189083366780407e-13,712,0.19354804295198288,614
ENSMUSG00000032333,Stoml1,Gene Expression,0.036238870572510073,2.1338486533295509e-13,4.0305766651067574e-13,3023,0.5660933403909729,1880
ENSMUSG00000047242,Taf9b,Gene Expression,0.03623707085505786,2.1516122217235534e-13,4.063226813115983e-13,5144,1.082271671452353,2551
ENSMUSG00000027887,Sypl2,Gene Expression,0.036235882278672756,1.800781745942004e-13,3.407512870702681e-13,387,0.09458241387591401,339
ENSMUSG00000030421,Uri1,Gene Expression,0.036230404719721984,2.1760371282653068e-13,4.108895701650043e-13,5468,1.1155645358857134,2668
ENSMUSG00000024799,Tm7sf2,Gene Expression,0.03620842602546894,2.227107387398064e-13,4.204394865725488e-13,2556,0.5512304858294793,1778
ENSMUSG00000030093,Wnt7a,Gene Expression,0.03620750559794761,2.204902926905561e-13,4.1629390149439883e-13,1724,0.4001323398867758,1278
ENSMUSG00000007209,Ceacam9,Gene Expression,0.03619997964331759,4.6851411639181606e-14,8.973299099073904e-14,30,0.006392833283574859,29
ENSMUSG00000045672,Col27a1,Gene Expression,0.036192558612911215,2.084998840246044e-13,3.938743085852662e-13,591,0.13431419955098495,496
ENSMUSG00000024430,Cabyr,Gene Expression,0.0361924319908435,1.603162047558726e-13,3.0362728116326714e-13,203,0.03342670342481389,186
ENSMUSG00000027420,Bfsp1,Gene Expression,0.036184630071576185,1.9229062786507711e-13,3.636577761961038e-13,340,0.06592947053308523,297
ENSMUSG00000001642,Akr1b3,Gene Expression,0.03618314661736257,2.320366121466577e-13,4.3799648342797205e-13,3277,0.6687537552809566,2002
ENSMUSG00000015536,Mocs2,Gene Expression,0.03617194578381431,2.382538610845586e-13,4.496324115371741e-13,7015,1.346400046345234,2903
ENSMUSG00000035696,Rnf38,Gene Expression,0.036168292828439516,2.389199948993337e-13,4.508394841584008e-13,6383,1.3118012964057322,2865
ENSMUSG00000026489,Coq8a,Gene Expression,0.03616655101529741,2.3714363805993344e-13,4.4758689315375847e-13,2389,0.45670015231667693,1572
ENSMUSG00000076871,Trdj2,Gene Expression,0.036156105999401014,4.796163466380676e-14,9.182832462439596e-14,32,0.00686810349448014,30
ENSMUSG00000005950,P2rx5,Gene Expression,0.03614079906364224,2.0095036745715333e-13,3.797814483029455e-13,265,0.059753803357707594,242
ENSMUSG00000018286,Psmb6,Gene Expression,0.03613358234630403,2.511324481702104e-13,4.737790625968076e-13,13248,2.7070628255238636,3639
ENSMUSG00000040774,Cept1,Gene Expression,0.036132006486224416,2.5224267119483557e-13,4.75820766282301e-13,8511,1.8000742001361187,3233
ENSMUSG00000029864,Gstk1,Gene Expression,0.03612852884961274,2.404743071338089e-13,4.537220859873997e-13,1198,0.3523578926717468,1016
ENSMUSG00000001521,Tulp3,Gene Expression,0.0361263205240149,2.5357493882438575e-13,4.782277610270619e-13,3647,0.7668779468351354,2156
ENSMUSG00000078252,Krtap17-1,Gene Expression,0.03609441141002581,2.375877272697835e-14,4.579335738895317e-14,21,0.002932232880766911,20
ENSMUSG00000035666,Gtf3c4,Gene Expression,0.036078006360874895,2.7200464103316335e-13,5.129282103707245e-13,3037,0.5845820209075784,1908
ENSMUSG00000027422,Rrbp1,Gene Expression,0.036070986718700876,2.7422508708241367e-13,5.17058017773363e-13,3188,0.7760816314198822,2045
ENSMUSG00000038279,Nop2,Gene Expression,0.036063639473011784,2.7844393457598926e-13,5.249545252797987e-13,4860,0.959768643215387,2470
ENSMUSG00000040423,Rc3h1,Gene Expression,0.036058608493819894,2.8177460364986473e-13,5.311160692881349e-13,8352,1.7382601070175343,3238
ENSMUSG00000032869,Psmf1,Gene Expression,0.03604303005566995,2.877698079828406e-13,5.423562696631914e-13,3998,0.7760189476191742,2226
ENSMUSG00000024789,Jak2,Gene Expression,0.03603993967388999,2.8843594179761567e-13,5.435514566159501e-13,3404,0.7215650670712356,2098
ENSMUSG00000026504,Sdccag8,Gene Expression,0.03603507188013132,2.922107000813412e-13,5.50603866531719e-13,6137,1.1988189268296652,2767
ENSMUSG00000027630,Tbl1xr1,Gene Expression,0.03602953102774823,2.942091015256665e-13,5.543079480972377e-13,5315,1.06423951117186,2595
ENSMUSG00000028030,Tbck,Gene Expression,0.036019431121469936,2.9887203822909214e-13,5.629684071163685e-13,5161,1.0264678450391065,2555
ENSMUSG00000057606,Colq,Gene Expression,0.036018770537355575,3.3084646133829665e-14,6.353059364921336e-14,27,0.007062105925073547,25
ENSMUSG00000062691,Cebpzos,Gene Expression,0.03600916586375133,3.0242475190789264e-13,5.695973332886825e-13,3620,0.7056147298550186,2101
ENSMUSG00000052544,St6galnac3,Gene Expression,0.03600593323532468,2.8110846983508964e-13,5.299192381342857e-13,764,0.1977747787555476,662
ENSMUSG00000026788,Zbtb43,Gene Expression,0.03600397836694739,3.0597746558669314e-13,5.761609571333345e-13,6145,1.2011413482797197,2797
ENSMUSG00000067369,Trmt2b,Gene Expression,0.03600127428725009,2.986499936241671e-13,5.62612500457009e-13,1433,0.3368439148921444,1132
ENSMUSG00000031969,Acad8,Gene Expression,0.03599953033014444,3.04867242562068e-13,5.741339894826093e-13,3393,0.6963882121705488,1973
ENSMUSG00000030031,Kbtbd8,Gene Expression,0.0359891639511134,3.0730973321624333e-13,5.786055433329314e-13,1671,0.31219838690840257,1229
ENSMUSG00000020116,Pno1,Gene Expression,0.03598684271884152,3.128608483393691e-13,5.889267663424803e-13,3968,0.7655790726392017,2232
ENSMUSG00000027852,Nras,Gene Expression,0.035973187947371796,3.19300141882195e-13,6.009149481525189e-13,5843,1.3600070737054304,2890
ENSMUSG00000002346,Slc25a42,Gene Expression,0.03597233287812499,3.1596947280831955e-13,5.947125566156368e-13,2253,0.4341957082892874,1518
ENSMUSG00000022214,Dcaf11,Gene Expression,0.03596788129118535,3.228528555609955e-13,6.075338025933579e-13,8586,1.7503411472991477,3249
ENSMUSG00000004789,Dlst,Gene Expression,0.03595738862393679,3.2795988147427124e-13,6.170757211976602e-13,6875,1.3845037068537778,2948
ENSMUSG00000026922,Agpat2,Gene Expression,0.03591497861264478,1.8207657603852567e-13,3.4445605336704057e-13,103,0.01999925233477615,100
ENSMUSG00000029524,Sirt4,Gene Expression,0.03590482998204588,3.532729664357248e-13,6.645566493442287e-13,3633,0.6977513616853674,2123
ENSMUSG00000074480,Mex3a,Gene Expression,0.03590167038304865,3.1108449149996886e-13,5.856478221858978e-13,466,0.08730603942239512,417
ENSMUSG00000024539,Ptpn2,Gene Expression,0.03589663316787916,3.574918139293004e-13,6.724184854675499e-13,3519,0.6838574923231869,2106
ENSMUSG00000044864,Ankrd50,Gene Expression,0.035873078967360285,3.659295089164516e-13,6.881369391040872e-13,2034,0.4102251208888655,1465
ENSMUSG00000032431,Crtap,Gene Expression,0.03586421319594956,3.532729664357248e-13,6.645566493442287e-13,860,0.19475216877290494,701
ENSMUSG00000028229,Rmdn1,Gene Expression,0.03586267720192544,3.7703173916270316e-13,7.089364493681004e-13,4232,0.8105775841334789,2304
ENSMUSG00000029003,Mad2l2,Gene Expression,0.03584726709189145,3.7836400679225335e-13,7.113628345818739e-13,2078,0.4639763300301075,1500
ENSMUSG00000050010,Shisa3,Gene Expression,0.03583637644457317,7.993605777301127e-14,1.5244621452099692e-13,38,0.010509303047561912,36
ENSMUSG00000022808,Snx4,Gene Expression,0.03583503743590042,3.9124259387790516e-13,7.354132047701683e-13,3468,0.696693155425561,2094
ENSMUSG00000040728,Esrp1,Gene Expression,0.035826772221368285,0.0,0.0,10,0.0012148536560214742,3
ENSMUSG00000005102,Eif2ak4,Gene Expression,0.03581775788687117,4.027889133340068e-13,7.570329443665908e-13,4134,0.7813860105926067,2247
ENSMUSG00000095930,Nim1k,Gene Expression,0.03580997582901466,4.034550471487819e-13,7.582010935804306e-13,3303,0.6676375666825674,2019
ENSMUSG00000030083,Abtb1,Gene Expression,0.03579874177814046,4.1322500976548326e-13,7.763898215976217e-13,3718,0.7640523677143718,2171
ENSMUSG00000027722,Spata5,Gene Expression,0.03577885097972778,4.2010839251815923e-13,7.891482435654404e-13,1847,0.347384701377206,1318
ENSMUSG00000010911,Apip,Gene Expression,0.03577299140789759,4.2943426592501055e-13,8.064880844319224e-13,3332,0.6709113098344819,2069
ENSMUSG00000003233,Dvl3,Gene Expression,0.03576848966734973,4.338751580235112e-13,8.147381723468453e-13,9529,2.0076667913117285,3398
ENSMUSG00000021065,Fut8,Gene Expression,0.03576510471930079,4.363176486776865e-13,8.191437367156302e-13,8041,1.6307211942271795,3164
ENSMUSG00000079104,Prps1l3,Gene Expression,0.03575761136237195,4.363176486776865e-13,8.191437367156302e-13,2619,0.5324540696897522,1699
ENSMUSG00000020232,Hmg20b,Gene Expression,0.03574724999591018,4.438671652451376e-13,8.330411918777574e-13,2855,0.6305563672007346,1853
ENSMUSG00000089682,Bcl2l2,Gene Expression,0.035744434847033074,4.4786396813378815e-13,8.403567425033813e-13,13492,3.0553479821630307,3808
ENSMUSG00000029648,Flt1,Gene Expression,0.03573782513998444,4.474198789239381e-13,8.396161516834952e-13,2195,0.6253955858647965,1603
ENSMUSG00000020687,Cdc27,Gene Expression,0.03573512332905969,4.5363712786183896e-13,8.510953531341654e-13,3123,0.590626081216524,1936
ENSMUSG00000009112,Bcl2l13,Gene Expression,0.0357335565426671,4.565237077258644e-13,8.564165085447791e-13,4017,0.7863271164383181,2244
ENSMUSG00000034663,Bmp2k,Gene Expression,0.035727240466495586,4.409805853811122e-13,8.277151049368534e-13,1020,0.3145068359927611,888
ENSMUSG00000032530,Lyzl4,Gene Expression,0.03572416695793568,2.5357493882438575e-13,4.782277610270619e-13,99,0.0191296866256582,96
ENSMUSG00000035356,Nfkbiz,Gene Expression,0.03569696623990932,4.669598041573408e-13,8.758974565290752e-13,1265,0.24046965740650084,956
ENSMUSG00000033192,Lpcat2,Gene Expression,0.03565389568128947,4.991562718714704e-13,9.3608322035208e-13,1648,0.4078248284241516,1265
ENSMUSG00000029535,Triap1,Gene Expression,0.035644868965246,5.209166431541234e-13,9.764602007425882e-13,4703,0.9021197331311533,2425
ENSMUSG00000027272,Ubr1,Gene Expression,0.03563745833006803,5.260236690673992e-13,9.859246142692304e-13,4168,0.8081124883229726,2248
ENSMUSG00000040363,Bcor,Gene Expression,0.03563516172141658,5.17808018685173e-13,9.708471985010557e-13,1840,0.3995643632819134,1362
ENSMUSG00000025899,Alkbh8,Gene Expression,0.03562575548320632,5.331290964250002e-13,9.989118585793819e-13,2888,0.54936997516234,1852
ENSMUSG00000027285,Haus2,Gene Expression,0.035625534838326776,5.32018873400375e-13,9.970514674817612e-13,2635,0.5056785612498144,1720
ENSMUSG00000041117,Ccdc8,Gene Expression,0.03561368885208038,4.973799150320701e-13,9.328548820164545e-13,565,0.13246435085663244,486
ENSMUSG00000034173,Zbed5,Gene Expression,0.03560759618452806,5.206945985491984e-13,9.76151625249727e-13,722,0.12627251179047203,642
ENSMUSG00000022420,Dnal4,Gene Expression,0.03559651217603888,5.59996493620929e-13,1.0487902598687253e-12,5752,1.1658073720108157,2692
ENSMUSG00000025971,Maip1,Gene Expression,0.035587227196769794,5.655476087440547e-13,1.0590699849544392e-12,3520,0.6605115092731537,2041
ENSMUSG00000062867,Impdh2,Gene Expression,0.035586540782951884,5.677680547933051e-13,1.0631109710703459e-12,5063,1.0102150354628623,2500
ENSMUSG00000025235,Bbs4,Gene Expression,0.035585412616188125,5.46229728115577e-13,1.02323263373469e-12,1044,0.18964722895463595,854
ENSMUSG00000024983,Vti1a,Gene Expression,0.03558319252996313,5.715428130770306e-13,1.0699432529386967e-12,5591,1.1139966405774293,2687
ENSMUSG00000035877,Zhx3,Gene Expression,0.03557582129911821,5.757616605706062e-13,1.077603689317239e-12,3890,0.7969132607635443,2207
ENSMUSG00000024002,Brd4,Gene Expression,0.03557568480511102,5.739853037312059e-13,1.0743973343049267e-12,17695,3.4671198524840507,3818
ENSMUSG00000026209,Dnpep,Gene Expression,0.03556591895154515,5.855316231873076e-13,1.0957686371174561e-12,4946,1.0293516439852124,2549
ENSMUSG00000022360,Atad2,Gene Expression,0.035561157243272745,5.331290964250002e-13,9.989118585793819e-13,520,0.09742947455814194,458
ENSMUSG00000025283,Sat1,Gene Expression,0.03555905745442283,5.895284260759581e-13,1.1031268369043524e-12,3907,0.9670894649040795,2405
ENSMUSG00000001665,Gstt3,Gene Expression,0.03555817569762835,5.062616992290714e-13,9.493035150022896e-13,343,0.08035281276958865,302
ENSMUSG00000097487,Ptges3l,Gene Expression,0.03554851697787169,5.38902256153051e-13,1.0096176071960278e-12,451,0.08588545931489915,396
ENSMUSG00000036040,Adamtsl2,Gene Expression,0.03554827761978978,4.4075854077618715e-13,8.27389693662466e-13,163,0.0331326189530466,147
ENSMUSG00000030967,Zranb1,Gene Expression,0.035545689051476974,6.044054146059352e-13,1.1305913103853512e-12,5965,1.1844344588831277,2781
ENSMUSG00000035601,Trmt10b,Gene Expression,0.035541965343772616,5.995204332975845e-13,1.1215769673335176e-12,1976,0.37123872021770693,1418
ENSMUSG00000008435,Rdh13,Gene Expression,0.035525570094805614,6.201705815556124e-13,1.1599537351763094e-12,3518,0.689111252214981,2068
ENSMUSG00000029410,Ppef2,Gene Expression,0.03551544368352346,4.2743586448068527e-13,8.028237375074794e-13,225,0.03954835110251764,196
ENSMUSG00000055065,Ddx17,Gene Expression,0.035492929015239975,6.472600233564663e-13,1.209955556693414e-12,18319,3.8085428291446277,3897
ENSMUSG00000027663,Zmat3,Gene Expression,0.03549245006217472,6.459277557269161e-13,1.207730721795855e-12,2259,0.4651507170423614,1609
ENSMUSG00000054237,Fra10ac1,Gene Expression,0.03545993578125255,6.799005802804459e-13,1.2706926952838942e-12,2667,0.5016360634672845,1695
ENSMUSG00000050761,Gp1bb,Gene Expression,0.03545910795988354,6.31494856406789e-13,1.1810044635496315e-12,578,0.118897643075057,525
ENSMUSG00000047888,Tnrc6b,Gene Expression,0.03544867545869784,6.974421040695233e-13,1.303046920748929e-12,8710,1.686466415822183,3183
ENSMUSG00000000739,Sult5a1,Gene Expression,0.03543296700715381,1.971756091734278e-13,3.726888696463834e-13,54,0.008147724335621763,49
ENSMUSG00000026181,Ppm1f,Gene Expression,0.03543063302224695,6.88116230662672e-13,1.2857645035510716e-12,1907,0.3693694072482571,1314
ENSMUSG00000074576,Mocs3,Gene Expression,0.03542201921425438,7.220890552162018e-13,1.3487988747873623e-12,3603,0.7237992093168143,2130
ENSMUSG00000090000,Ier3ip1,Gene Expression,0.03541864514925987,7.283063041541027e-13,1.3602626698177605e-12,5567,1.0974008250248182,2688
ENSMUSG00000062590,Armc9,Gene Expression,0.03540981891887604,7.061018436615996e-13,1.3190811230420781e-12,968,0.17463271675359163,794
ENSMUSG00000069094,Pde7a,Gene Expression,0.035402719790156266,7.431832926840798e-13,1.3878960238457471e-12,3554,0.6649963210109465,2066
ENSMUSG00000026035,Ppil3,Gene Expression,0.035393265395108835,7.487344078072056e-13,1.398109135879038e-12,2481,0.4578681533141158,1634
ENSMUSG00000010290,AI597479,Gene Expression,0.03538942272633051,7.571721027943568e-13,1.4137095126645954e-12,3624,0.7162843762759084,2129
ENSMUSG00000030922,Lyrm1,Gene Expression,0.035365037084683124,7.784883848671598e-13,1.4530301488933767e-12,2171,0.4247857921327025,1541
ENSMUSG00000001999,Blvra,Gene Expression,0.03536286283869389,7.893685705084863e-13,1.4728525753571076e-12,4254,0.8665678322790711,2352
ENSMUSG00000021594,Srd5a1,Gene Expression,0.03535539684223744,7.649436639667329e-13,1.4280628665685366e-12,1166,0.3233367967436109,988
ENSMUSG00000045657,Pcdhb10,Gene Expression,0.03535049546453263,7.764899834228345e-13,1.449459338702102e-12,1089,0.20408534963593483,856
ENSMUSG00000103707,Pcdha6,Gene Expression,0.03534580644979967,7.889244812986362e-13,1.4721855673635107e-12,1274,0.2343096295763324,1009
ENSMUSG00000014504,Srp19,Gene Expression,0.035345044690533345,8.115730310009894e-13,1.5136184310900612e-12,6114,1.2358695120788972,2831
ENSMUSG00000022247,Brix1,Gene Expression,0.03533696627291175,8.211209490127658e-13,1.531089720416739e-12,4762,0.9131209412763571,2460
ENSMUSG00000033671,Cep350,Gene Expression,0.035331008653485194,8.271161533457416e-13,1.5420994158792274e-12,4940,0.9789401781528865,2508
ENSMUSG00000025466,Fuom,Gene Expression,0.03532742387457635,8.286704655802168e-13,1.5448278760619133e-12,3234,0.6438288465276872,1996
ENSMUSG00000029326,Enoph1,Gene Expression,0.03532613840129615,8.339995360984176e-13,1.5545919634390724e-12,7235,1.4570365907627978,2981
ENSMUSG00000038064,Cldn22,Gene Expression,0.03532329315112821,1.929567616798522e-13,3.648769646272252e-13,59,0.009002468939325345,47
ENSMUSG00000026988,Wdsub1,Gene Expression,0.03532193752818993,8.073541835074138e-13,1.5059153309842006e-12,1315,0.2640542682862838,1006
ENSMUSG00000031015,Swap70,Gene Expression,0.03532088702742195,7.918110611626616e-13,1.477247768372618e-12,913,0.23767477764501926,775
ENSMUSG00000032415,Ube2cbp,Gene Expression,0.035320607461866035,7.964739978660873e-13,1.485784132542554e-12,806,0.1690169226419212,680
ENSMUSG00000028019,Pdgfc,Gene Expression,0.03530022735089879,8.189005029635155e-13,1.5271169225862683e-12,979,0.21591276897396952,783
